index,exposure_start,exposure_end,client_start,client_end
19082,327.422144286,327.437956286,1609339584.2538106,1609339584.269857
19083,327.438119471,327.467811637,1609339584.2699118,1609339584.3005562
19084,327.467945323,327.477545952,1609339584.300624,1609339584.3096044
19085,327.4776866,327.493716286,1609339584.3096704,1609339584.3262513
19086,327.493884878,327.52341273,1609339584.3263233,1609339584.3554933
19087,327.523553249,327.53372173,1609339584.3555667,1609339584.3657014
19088,327.533891545,327.546139174,1609339584.3657749,1609339584.3780606
19089,327.546275045,327.579548341,1609339584.378145,1609339584.4118476
19090,327.579737545,327.588844489,1609339584.411904,1609339584.4230819
19091,327.588986674,327.602720249,1609339584.4231367,1609339584.4351294
19092,327.602880249,327.634239489,1609339584.4351826,1609339584.4661002
19093,327.634381767,327.644932378,1609339584.4661648,1609339584.4771104
19094,327.645066952,327.660082878,1609339584.4771752,1609339584.4923356
19095,327.660250211,327.688841211,1609339584.4924014,1609339584.5210953
19096,327.688966489,327.698455693,1609339584.5211627,1609339584.5332994
19097,327.698625452,327.710059656,1609339584.5333788,1609339584.5420516
19098,327.710232193,327.721650637,1609339584.5421143,1609339584.5536041
19099,327.721790897,327.731609915,1609339584.55367,1609339584.5638883
19100,327.731751711,327.744372767,1609339584.5639555,1609339584.5765133
19101,327.74454536,327.756301674,1609339584.5765927,1609339584.588289
19102,327.7564681,327.766510415,1609339584.5883687,1609339584.598405
19103,327.766651063,327.780142526,1609339584.598477,1609339584.6150439
19104,327.780301804,327.793623637,1609339584.615113,1609339584.6262703
19105,327.793798748,327.822807915,1609339584.6263366,1609339584.654643
19106,327.822943711,327.850868508,1609339584.6547108,1609339584.6835918
19107,327.851058304,327.878698508,1609339584.6836581,1609339584.7136898
19108,327.878908619,327.890034896,1609339584.7137601,1609339584.7232406
19109,327.890252211,327.901542971,1609339584.7233212,1609339584.7340686
19110,327.901717656,327.933295619,1609339584.7341368,1609339584.7660792
19111,327.933455211,327.942322804,1609339584.766151,1609339584.7754045
19112,327.942498267,327.952628267,1609339584.7754736,1609339584.7858338
19113,327.952762341,327.964609619,1609339584.785901,1609339584.796772
19114,327.9647421,327.975220452,1609339584.7968402,1609339584.808295
19115,327.97538723,327.986066322,1609339584.808365,1609339584.8190584
19116,327.986224304,327.997928508,1609339584.8191283,1609339584.830239
19117,327.998059582,328.007356711,1609339584.8303096,1609339584.8396153
19118,328.007483767,328.018998415,1609339584.839685,1609339584.8527179
19119,328.019157156,328.031617637,1609339584.8527715,1609339584.8639727
19120,328.031751878,328.041362822,1609339584.8640275,1609339584.873374
19121,328.041500933,328.051990896,1609339584.8734255,1609339584.8850837
19122,328.05212223,328.064975674,1609339584.8851442,1609339584.8971806
19123,328.065132341,328.0746901,1609339584.8972514,1609339584.906848
19124,328.074836563,328.085180563,1609339584.9069295,1609339584.9196873
19125,328.085310137,328.099680433,1609339584.9197536,1609339584.9321582
19126,328.099840378,328.109077322,1609339584.932227,1609339584.9467113
19127,328.109233952,328.120088415,1609339584.946814,1609339584.9520788
19128,328.120233989,328.1319401,1609339584.9521258,1609339584.9638684
19129,328.132065378,328.141476285,1609339584.9639187,1609339584.9735878
19130,328.141605248,328.152265989,1609339584.9736485,1609339584.9849002
19131,328.152434452,328.164368082,1609339584.9849496,1609339584.9965403
19132,328.164498952,328.174378081,1609339584.9965913,1609339585.0062885
19133,328.174510711,328.185060841,1609339585.0063343,1609339585.0203397
19134,328.185219656,328.198632359,1609339585.02039,1609339585.0348263
19135,328.198797081,328.20714223,1609339585.0348887,1609339585.0542023
19136,328.207269415,328.217578748,1609339585.0542817,1609339585.055983
19137,328.217710026,328.232166118,1609339585.056036,1609339585.0644302
19138,328.232325359,328.241949822,1609339585.0644915,1609339585.074263
19139,328.242107896,328.252973507,1609339585.0743217,1609339585.0849988
19140,328.253104656,328.265523618,1609339585.085061,1609339585.0979164
19141,328.265658822,328.274761044,1609339585.0998676,1609339585.1071913
19142,328.274932693,328.285551952,1609339585.1072633,1609339585.117949
19143,328.285724452,328.297382655,1609339585.1180115,1609339585.1294472
19144,328.297510267,328.307612637,1609339585.1295264,1609339585.1396432
19145,328.307760433,328.318461433,1609339585.139713,1609339585.151203
19146,328.318620155,328.33119373,1609339585.1512644,1609339585.1636539
19147,328.331356489,328.3404476,1609339585.1637177,1609339585.1726427
19148,328.340575396,328.35270373,1609339585.1727188,1609339585.1846814
19149,328.352827822,328.364513804,1609339585.1847708,1609339585.1969538
19150,328.364674618,328.374844137,1609339585.1970174,1609339585.207433
19151,328.375004859,328.385026322,1609339585.2075055,1609339585.217433
19152,328.385151007,328.39716623,1609339585.217494,1609339585.2300174
19153,328.397300692,328.407175359,1609339585.2300842,1609339585.23997
19154,328.407336507,328.417998896,1609339585.2400293,1609339585.250334
19155,328.418223304,328.431869674,1609339585.2503953,1609339585.2639534
19156,328.431994767,328.440981804,1609339585.2640343,1609339585.273137
19157,328.441113341,328.452491859,1609339585.2732348,1609339585.2851574
19158,328.452669544,328.464693229,1609339585.2852194,1609339585.297568
19159,328.464822341,328.473808748,1609339585.297654,1609339585.3058186
19160,328.473937341,328.484171915,1609339585.3058772,1609339585.3161755
19161,328.484309841,328.497471841,1609339585.3162372,1609339585.331903
19162,328.49762747,328.506904396,1609339585.331968,1609339585.3398643
19163,328.507035155,328.518083285,1609339585.339923,1609339585.350153
19164,328.518211304,328.530483452,1609339585.3502169,1609339585.3629262
19165,328.530644581,328.540826044,1609339585.3629885,1609339585.373228
19166,328.5409816,328.551486841,1609339585.3732884,1609339585.3834825
19167,328.551615952,328.563866655,1609339585.3835454,1609339585.3962958
19168,328.563996137,328.574307192,1609339585.3963578,1609339585.4065018
19169,328.57447297,328.585414581,1609339585.4065597,1609339585.4181888
19170,328.585570581,328.598211137,1609339585.418261,1609339585.4335082
19171,328.59834047,328.6067031,1609339585.4335759,1609339585.4394302
19172,328.606832359,328.617493637,1609339585.4394846,1609339585.450352
19173,328.617655618,328.630483229,1609339585.4504135,1609339585.4627566
19174,328.6306356,328.640812452,1609339585.4628232,1609339585.4731514
19175,328.640946803,328.651398359,1609339585.473212,1609339585.4831886
19176,328.651542785,328.663879822,1609339585.4832356,1609339585.4961193
19177,328.664066415,328.674185433,1609339585.496167,1609339585.506384
19178,328.674356303,328.684107674,1609339585.5064294,1609339585.5162058
19179,328.684234396,328.696706137,1609339585.5162516,1609339585.5285733
19180,328.696838396,328.707760748,1609339585.5286345,1609339585.5404193
19181,328.707925915,328.718477377,1609339585.5404649,1609339585.5510454
19182,328.718642748,328.729930507,1609339585.5510912,1609339585.5619643
19183,328.730096655,328.73993747,1609339585.5620341,1609339585.5721557
19184,328.740103322,328.750467748,1609339585.5722237,1609339585.5828826
19185,328.750632637,328.765369618,1609339585.5829525,1609339585.597677
19186,328.765505563,328.774426748,1609339585.5977488,1609339585.6072965
19187,328.774557859,328.784395914,1609339585.6073637,1609339585.6171165
19188,328.784539229,328.797789026,1609339585.617187,1609339585.6300893
19189,328.797953451,328.807600526,1609339585.6301603,1609339585.6404266
19190,328.807737803,328.81716434,1609339585.6404808,1609339585.6491072
19191,328.817296414,328.829801489,1609339585.6491597,1609339585.661748
19192,328.829934044,328.84075584,1609339585.6618023,1609339585.6730385
19193,328.84093097,328.851898581,1609339585.673091,1609339585.6837845
19194,328.852032433,328.863952359,1609339585.6838465,1609339585.6960852
19195,328.864085303,328.873437322,1609339585.6961415,1609339585.7059383
19196,328.8735681,328.884313896,1609339585.705985,1609339585.716581
19197,328.884503544,328.896458303,1609339585.7166343,1609339585.7284992
19198,328.896587488,328.906409266,1609339585.7285533,1609339585.7411191
19199,328.906539211,328.917947507,1609339585.7411733,1609339585.750418
19200,328.91807697,328.931477785,1609339585.75047,1609339585.7640846
19201,328.931652396,328.940721285,1609339585.7641392,1609339585.7728071
19202,328.940862507,328.950415433,1609339585.7728562,1609339585.782572
19203,328.950545822,328.964159674,1609339585.7826245,1609339585.7965093
19204,328.964322748,328.974253433,1609339585.7965631,1609339585.8071518
19205,328.974981377,328.984829766,1609339585.8072047,1609339585.8168404
19206,328.984959155,328.996182711,1609339585.8168936,1609339585.8280854
19207,328.9963096,329.006152137,1609339585.828142,1609339585.8405173
19208,329.006308507,329.018267859,1609339585.8405707,1609339585.8591201
19209,329.018428062,329.029420081,1609339585.8591754,1609339585.8734832
19210,329.029553303,329.040085007,1609339585.8735368,1609339585.8810542
19211,329.04022197,329.051405785,1609339585.8811064,1609339585.8921936
19212,329.051569081,329.064654951,1609339585.892248,1609339585.9194
19213,329.064805451,329.073377451,1609339585.9194632,1609339585.9236016
19214,329.073506803,329.082667396,1609339585.9236476,1609339585.9268322
19215,329.082798396,329.097736248,1609339585.9268878,1609339585.937301
19216,329.097891896,329.107359803,1609339585.9373522,1609339585.9638698
19217,329.107520951,329.116680248,1609339585.963923,1609339585.964077
19218,329.11764747,329.130114507,1609339585.964115,1609339585.9688833
19219,329.130250729,329.139561322,1609339585.9689288,1609339585.997786
19220,329.139728525,329.150717581,1609339585.9978561,1609339585.9999616
19221,329.150883692,329.164195711,1609339586.0000167,1609339586.0037415
19222,329.164329896,329.172437396,1609339586.0037963,1609339586.0222592
19223,329.17256197,329.18374047,1609339586.022284,1609339586.0227075
19224,329.183918081,329.195958303,1609339586.0227222,1609339586.0371168
19225,329.19608734,329.206187173,1609339586.0371459,1609339586.051672
19226,329.206317044,329.21570534,1609339586.0517113,1609339586.0585067
19227,329.215833229,329.229980192,1609339586.0585704,1609339586.069989
19228,329.230198636,329.239975359,1609339586.0700119,1609339586.084655
19229,329.240145581,329.250771118,1609339586.0846784,1609339586.0919423
19230,329.25089797,329.263787451,1609339586.0920029,1609339586.1302717
19231,329.263956951,329.27338834,1609339586.1322572,1609339586.132532
19232,329.27354797,329.28308434,1609339586.1325753,1609339586.1371627
19233,329.283215062,329.295508877,1609339586.1372256,1609339586.15251
19234,329.295638488,329.30560971,1609339586.1525905,1609339586.1635711
19235,329.305768822,329.316904581,1609339586.1636584,1609339586.1747072
19236,329.31707997,329.329067359,1609339586.1747847,1609339586.1767318
19237,329.32919747,329.337826081,1609339586.1768115,1609339586.18451
19238,329.337955414,329.348880155,1609339586.1845808,1609339586.1916428
19239,329.349008192,329.363588692,1609339586.1917045,1609339586.219644
19240,329.36373921,329.372739859,1609339586.219723,1609339586.21992
19241,329.372873562,329.382868951,1609339586.2199676,1609339586.2260466
19242,329.38299947,329.396081747,1609339586.2261305,1609339586.2368093
19243,329.396247377,329.40608871,1609339586.236865,1609339586.262369
19244,329.40625721,329.415356433,1609339586.2624264,1609339586.2653186
19245,329.415487525,329.429971025,1609339586.2653677,1609339586.2742329
19246,329.43040947,329.439831062,1609339586.2742884,1609339586.2810018
19247,329.440044933,329.450486562,1609339586.2810507,1609339586.2914875
19248,329.450644933,329.463317025,1609339586.2915363,1609339586.303877
19249,329.463443173,329.473509025,1609339586.3039334,1609339586.3136628
19250,329.473638229,329.48280771,1609339586.3137186,1609339586.3247788
19251,329.482960488,329.496119692,1609339586.324834,1609339586.3359535
19252,329.496249303,329.505528284,1609339586.3360095,1609339586.3468971
19253,329.505666544,329.516534488,1609339586.3469548,1609339586.3745399
19254,329.516687025,329.529365784,1609339586.3745944,1609339586.3747368
19255,329.529527118,329.538529895,1609339586.374764,1609339586.3802936
19256,329.538688377,329.548509247,1609339586.3803442,1609339586.3977513
19257,329.548638729,329.56170971,1609339586.3978088,1609339586.398152
19258,329.561838062,329.57308671,1609339586.3982008,1609339586.406638
19259,329.573251358,329.583526914,1609339586.4066868,1609339586.4244893
19260,329.583657395,329.59637234,1609339586.4245613,1609339586.4356487
19261,329.596499525,329.605228766,1609339586.4357202,1609339586.4466426
19262,329.605375303,329.616815377,1609339586.4467113,1609339586.474285
19263,329.616973155,329.628669951,1609339586.4743574,1609339586.474539
19264,329.628801303,329.638337266,1609339586.4745765,1609339586.4813597
19265,329.638464507,329.649036173,1609339586.4814205,1609339586.5038192
19266,329.649166951,329.662099692,1609339586.5038836,1609339586.5177028
19267,329.662259784,329.671702951,1609339586.5177457,1609339586.5204337
19268,329.671784858,329.681459562,1609339586.5204687,1609339586.5232282
19269,329.681532414,329.694192118,1609339586.5232847,1609339586.5410383
19270,329.694266544,329.704033432,1609339586.5410807,1609339586.5500557
19271,329.704107155,329.71476521,1609339586.5501266,1609339586.573695
19272,329.714837766,329.727517988,1609339586.5737383,1609339586.5816865
19273,329.727591155,329.736482951,1609339586.5817287,1609339586.5860126
19274,329.736555932,329.747439247,1609339586.5860462,1609339586.5943193
19275,329.747512136,329.761891969,1609339586.5943635,1609339586.604664
19276,329.762131655,329.769923636,1609339586.604715,1609339586.613041
19277,329.770022729,329.780859951,1609339586.6130903,1609339586.6240468
19278,329.780933562,329.794958692,1609339586.6240847,1609339586.6352236
19279,329.795031562,329.804172266,1609339586.6352665,1609339586.6463296
19280,329.80428821,329.814554951,1609339586.6463737,1609339586.6732428
19281,329.814627192,329.827575081,1609339586.6732945,1609339586.6761765
19282,329.82764821,329.838635247,1609339586.6762178,1609339586.6788378
19283,329.838768136,329.850515655,1609339586.6788788,1609339586.6878648
19284,329.850612747,329.860868636,1609339586.6879177,1609339586.6949692
19285,329.860965395,329.870971506,1609339586.6950178,1609339586.7062092
19286,329.871060562,329.881587414,1609339586.706258,1609339586.717267
19287,329.881892488,329.894209043,1609339586.7173169,1609339586.7283127
19288,329.89430358,329.902773118,1609339586.728364,1609339586.7393317
19289,329.902846414,329.913827099,1609339586.7393808,1609339586.7505176
19290,329.91389858,329.928286358,1609339586.750576,1609339586.7616208
19291,329.928363766,329.936865266,1609339586.761672,1609339586.7733605
19292,329.936941673,329.947834266,1609339586.7734091,1609339586.7836666
19293,329.947909117,329.960547358,1609339586.783717,1609339586.794832
19294,329.960624766,329.969294303,1609339586.794882,1609339586.8179438
19295,329.969370173,329.980483969,1609339586.8180041,1609339586.8239667
19296,329.980562951,329.99366071,1609339586.8240092,1609339586.8376088
19297,329.993737303,330.002624636,1609339586.8376584,1609339586.8417878
19298,330.002699803,330.013665803,1609339586.8418343,1609339586.8621912
19299,330.013738432,330.026791914,1609339586.8622622,1609339586.8711143
19300,330.02687008,330.036659988,1609339586.8711593,1609339586.8837981
19301,330.036733284,330.047603858,1609339586.883849,1609339586.8950167
19302,330.047679266,330.060330247,1609339586.8950784,1609339586.9029543
19303,330.06040734,330.06910571,1609339586.9030142,1609339586.9127746
19304,330.069178858,330.081961525,1609339586.9128358,1609339586.9400368
19305,330.08203884,330.094704525,1609339586.9401016,1609339586.9442177
19306,330.094779488,330.102473895,1609339586.944271,1609339586.9477332
19307,330.102547136,330.113518803,1609339586.9477844,1609339586.9616315
19308,330.113591617,330.127414136,1609339586.9616969,1609339586.961893
19309,330.127486506,330.136523691,1609339586.9619288,1609339586.9835157
19310,330.136597303,330.147393803,1609339586.9835806,1609339586.9977837
19311,330.14746734,330.15997484,1609339586.997849,1609339587.0018094
19312,330.160081191,330.168949747,1609339587.0018647,1609339587.016791
19313,330.169022284,330.181461469,1609339587.0168407,1609339587.0180902
19314,330.181535803,330.193166636,1609339587.018137,1609339587.0278342
19315,330.193244969,330.203021025,1609339587.0278828,1609339587.0390391
19316,330.203095395,330.21394284,1609339587.0390851,1609339587.0498805
19317,330.214015821,330.226647395,1609339587.0499282,1609339587.0609703
19318,330.22672071,330.23546408,1609339587.0610192,1609339587.0844166
19319,330.235536728,330.246557432,1609339587.0844798,1609339587.0939066
19320,330.246631414,330.261154543,1609339587.0939558,1609339587.101482
19321,330.261229136,330.268847302,1609339587.1015255,1609339587.1122735
19322,330.26892084,330.281877451,1609339587.1123247,1609339587.1233141
19323,330.281958747,330.293327228,1609339587.123359,1609339587.138943
19324,330.293400302,330.302835877,1609339587.1406546,1609339587.149941
19325,330.303300654,330.313762451,1609339587.1500003,1609339587.172991
19326,330.313836358,330.326456525,1609339587.173055,1609339587.173185
19327,330.326529914,330.335325321,1609339587.1732097,1609339587.1838706
19328,330.33539971,330.346351839,1609339587.1839204,1609339587.1873899
19329,330.346424599,330.359607821,1609339587.187437,1609339587.2050931
19330,330.359684728,330.369164321,1609339587.205142,1609339587.2162142
19331,330.369239765,330.379648414,1609339587.2162638,1609339587.2228677
19332,330.379722117,330.393047154,1609339587.222907,1609339587.235551
19333,330.393121321,330.401878395,1609339587.2355988,1609339587.2616665
19334,330.401951988,330.412959025,1609339587.2617185,1609339587.2660065
19335,330.413030339,330.427356432,1609339587.26606,1609339587.2693057
19336,330.427429802,330.435182821,1609339587.2693586,1609339587.2830188
19337,330.43525621,330.446788599,1609339587.2830808,1609339587.305813
19338,330.446863784,330.460491358,1609339587.3058841,1609339587.307947
19339,330.460566988,330.469165395,1609339587.3079994,1609339587.3127162
19340,330.469239913,330.480171136,1609339587.3127723,1609339587.3280048
19341,330.480246506,330.492639025,1609339587.3280811,1609339587.3296306
19342,330.492715284,330.503272154,1609339587.3296857,1609339587.3489463
19343,330.503406191,330.515943617,1609339587.3489704,1609339587.3559322
19344,330.516102099,330.530136784,1609339587.355952,1609339587.3713906
19345,330.530297765,330.541092599,1609339587.3714218,1609339587.3936663
19346,330.541307099,330.55711345,1609339587.3937278,1609339587.412525
19347,330.557276247,330.590233932,1609339587.4125974,1609339587.4274025
19348,330.59039958,330.62119921,1609339587.4274766,1609339587.4605303
19349,330.621349802,330.650793321,1609339587.4606025,1609339587.4959188
19350,330.650952765,330.659085358,1609339587.4959931,1609339587.4961758
19351,330.659213821,330.669725876,1609339587.4962132,1609339587.505009
19352,330.669860561,330.683118913,1609339587.505074,1609339587.516032
19353,330.683272247,330.69327758,1609339587.516101,1609339587.527168
19354,330.693438636,330.703416099,1609339587.5272346,1609339587.545183
19355,330.703547099,330.716319339,1609339587.5452554,1609339587.5559247
19356,330.716451821,330.725965395,1609339587.5559952,1609339587.566934
19357,330.726149895,330.737710636,1609339587.5670059,1609339587.5935528
19358,330.737878247,330.749203265,1609339587.5936248,1609339587.5967407
19359,330.749333543,330.758245395,1609339587.5968013,1609339587.6009033
19360,330.75837571,330.770261636,1609339587.6009638,1609339587.6112869
19361,330.77044445,330.78328208,1609339587.611356,1609339587.6225333
19362,330.783422006,330.79328821,1609339587.6226113,1609339587.6337187
19363,330.793415006,330.803123061,1609339587.6337903,1609339587.6448307
19364,330.803272376,330.817013747,1609339587.6449027,1609339587.6564302
19365,330.81717345,330.826330061,1609339587.6565008,1609339587.671481
19366,330.826481043,330.836581284,1609339587.671555,1609339587.6810536
19367,330.83670571,330.848859358,1609339587.6811104,1609339587.705217
19368,330.848986672,330.858930154,1609339587.705263,1609339587.7127173
19369,330.859091247,330.869489265,1609339587.7127635,1609339587.7128754
19370,330.869650321,330.882076654,1609339587.712901,1609339587.7293901
19371,330.88221021,330.892184117,1609339587.7294374,1609339587.7370172
19372,330.89231858,330.903414691,1609339587.7370517,1609339587.7452087
19373,330.903570654,330.915478432,1609339587.7452567,1609339587.7557712
19374,330.915612821,330.925014598,1609339587.7558112,1609339587.7693484
19375,330.925193913,330.936204691,1609339587.769394,1609339587.7776144
19376,330.936347506,330.949434987,1609339587.7776585,1609339587.8055365
19377,330.949624302,330.958728154,1609339587.8055801,1609339587.805683
19378,330.958855302,330.969228932,1609339587.8057044,1609339587.811237
19379,330.96936095,330.983474617,1609339587.8112752,1609339587.8281891
19380,330.983632487,330.991830561,1609339587.8282583,1609339587.83105
19381,330.99199958,331.002433209,1609339587.8310874,1609339587.8457327
19382,331.002561506,331.01487008,1609339587.8457778,1609339587.849517
19383,331.015002172,331.024690895,1609339587.8495505,1609339587.8571718
19384,331.025206098,331.036479932,1609339587.8572087,1609339587.8690653
19385,331.036637024,331.048973987,1609339587.8691068,1609339587.8811462
19386,331.049107172,331.058501561,1609339587.8811948,1609339587.891412
19387,331.058633024,331.068732358,1609339587.8914587,1609339587.900984
19388,331.068864876,331.081910006,1609339587.9010336,1609339587.914576
19389,331.082068321,331.091144098,1609339587.9146268,1609339587.9232073
19390,331.091281728,331.102307932,1609339587.9232485,1609339587.9343603
19391,331.102442024,331.115162172,1609339587.9344103,1609339587.9474912
19392,331.115323635,331.12536695,1609339587.9475508,1609339587.9577518
19393,331.125533228,331.135873487,1609339587.9577973,1609339587.9680648
19394,331.136014969,331.149266154,1609339587.9681132,1609339587.981603
19395,331.149398006,331.159028598,1609339587.981653,1609339587.9938
19396,331.159185506,331.170221913,1609339587.9938505,1609339588.0032802
19397,331.170388283,331.181668191,1609339588.0033271,1609339588.0138266
19398,331.181798246,331.191018154,1609339588.0138795,1609339588.0231087
19399,331.19115582,331.201903709,1609339588.0231547,1609339588.0343573
19400,331.202069561,331.215025043,1609339588.0344093,1609339588.0477934
19401,331.215185246,331.224599209,1609339588.047844,1609339588.0569932
19402,331.224743191,331.235588746,1609339588.0570383,1609339588.0677352
19403,331.235728394,331.248306283,1609339588.067797,1609339588.0812418
19404,331.248467506,331.258699598,1609339588.0812924,1609339588.090863
19405,331.258867061,331.267735617,1609339588.0909088,1609339588.1007752
19406,331.268131246,331.280974765,1609339588.1008239,1609339588.1142647
19407,331.281112839,331.291453709,1609339588.1143146,1609339588.1241326
19408,331.291611172,331.302842635,1609339588.1241777,1609339588.1352284
19409,331.30299908,331.315751283,1609339588.1352906,1609339588.1484416
19410,331.315884043,331.324778524,1609339588.1502047,1609339588.1568043
19411,331.324907728,331.336085006,1609339588.1568584,1609339588.1684594
19412,331.336246431,331.348165191,1609339588.1685097,1609339588.1954648
19413,331.348305283,331.357445746,1609339588.1955194,1609339588.2034783
19414,331.357575228,331.367619839,1609339588.2035306,1609339588.203654
19415,331.367750783,331.38262858,1609339588.2036796,1609339588.2149541
19416,331.382791561,331.391509728,1609339588.2150133,1609339588.223627
19417,331.391646431,331.402479543,1609339588.2236812,1609339588.234769
19418,331.402612839,331.414189154,1609339588.2348237,1609339588.2463727
19419,331.414322802,331.424815913,1609339588.2464252,1609339588.2575226
19420,331.424993765,331.435609968,1609339588.257574,1609339588.2677836
19421,331.43574245,331.447362376,1609339588.2678337,1609339588.2794065
19422,331.447490228,331.456920191,1609339588.2794664,1609339588.288909
19423,331.457053968,331.468724376,1609339588.288955,1609339588.3012352
19424,331.468878394,331.482129635,1609339588.3012846,1609339588.3142602
19425,331.482261283,331.491261524,1609339588.3143115,1609339588.3241508
19426,331.491399487,331.502323802,1609339588.324197,1609339588.335194
19427,331.50248658,331.514388709,1609339588.335244,1609339588.346978
19428,331.514548524,331.524416339,1609339588.347031,1609339588.3569393
19429,331.524547154,331.534995154,1609339588.3569946,1609339588.3672843
19430,331.535128987,331.547663783,1609339588.3673525,1609339588.3803453
19431,331.547829172,331.558137265,1609339588.3804169,1609339588.3905656
19432,331.558292987,331.567915431,1609339588.3906345,1609339588.4031885
19433,331.568044172,331.580671302,1609339588.4032574,1609339588.412986
19434,331.580801394,331.590450079,1609339588.4130652,1609339588.4230084
19435,331.590616616,331.603457968,1609339588.4230764,1609339588.4360085
19436,331.603634116,331.614480154,1609339588.4360926,1609339588.446834
19437,331.614608542,331.624247746,1609339588.4469051,1609339588.4564779
19438,331.624373524,331.635454135,1609339588.45653,1609339588.467937
19439,331.63560532,331.648927042,1609339588.4679909,1609339588.4813836
19440,331.649059209,331.657245005,1609339588.4814527,1609339588.489441
19441,331.657505005,331.667891968,1609339588.4894886,1609339588.5027308
19442,331.668020024,331.681164153,1609339588.5027835,1609339588.526617
19443,331.681328728,331.690344857,1609339588.5266697,1609339588.5400732
19444,331.690515413,331.700319691,1609339588.5401423,1609339588.541569
19445,331.700453339,331.714371839,1609339588.5416229,1609339588.5471206
19446,331.714501783,331.724767968,1609339588.5471683,1609339588.5571895
19447,331.724927579,331.735468246,1609339588.5572436,1609339588.5683227
19448,331.735926153,331.747122505,1609339588.568392,1609339588.5793877
19449,331.747254246,331.756998376,1609339588.579442,1609339588.5891442
19450,331.757133302,331.767881505,1609339588.5892074,1609339588.600333
19451,331.76805482,331.780736579,1609339588.6003869,1609339588.614914
19452,331.780866598,331.790466283,1609339588.6149814,1609339588.6228473
19453,331.790632746,331.801165135,1609339588.622895,1609339588.633402
19454,331.801303931,331.815375672,1609339588.6334543,1609339588.6479356
19455,331.815530542,331.824368209,1609339588.647993,1609339588.656574
19456,331.824506024,331.843150987,1609339588.656622,1609339588.6812825
19457,331.84338095,331.871669357,1609339588.6813383,1609339588.706836
19458,331.87182932,331.880474024,1609339588.7068987,1609339588.7134035
19459,331.880651598,331.893709524,1609339588.71345,1609339588.731049
19460,331.893889616,331.905934894,1609339588.7311046,1609339588.7399626
19461,331.906168005,331.918522061,1609339588.740011,1609339588.7518997
19462,331.918814116,331.948738913,1609339588.7519524,1609339588.7811022
19463,331.948870913,331.957608135,1609339588.7811553,1609339588.7908387
19464,331.957768783,331.968594376,1609339588.7909038,1609339588.801324
19465,331.968724227,331.979794394,1609339588.8013854,1609339588.8130188
19466,331.97992245,331.989045357,1609339588.8130832,1609339588.8216968
19467,331.989167301,332.000948783,1609339588.8217664,1609339588.8335238
19468,332.001127338,332.014059709,1609339588.8335903,1609339588.847497
19469,332.014188987,332.023324653,1609339588.8475635,1609339588.8561747
19470,332.023453968,332.034256135,1609339588.856238,1609339588.866534
19471,332.034406283,332.046892764,1609339588.8666015,1609339588.8794744
19472,332.047046135,332.057055079,1609339588.8795438,1609339588.8893948
19473,332.057185616,332.066897338,1609339588.8894608,1609339588.8991892
19474,332.067031598,332.079472061,1609339588.8992114,1609339588.914047
19475,332.079608172,332.090530468,1609339588.9140728,1609339588.92832
19476,332.090686746,332.100547079,1609339588.9283524,1609339588.9332604
19477,332.100675135,332.115810098,1609339588.933286,1609339588.948068
19478,332.115953727,332.124543505,1609339588.9481118,1609339588.95696
19479,332.124699431,332.138678987,1609339588.9570189,1609339588.9715118
19480,332.138896375,332.148956505,1609339588.971585,1609339588.9815526
19481,332.149107746,332.159419894,1609339588.981624,1609339588.9918394
19482,332.159552524,332.181304301,1609339588.9919214,1609339589.0165157
19483,332.181477227,332.189102505,1609339589.016587,1609339589.024584
19484,332.189228561,332.200543838,1609339589.024647,1609339589.0331986
19485,332.200685264,332.214773783,1609339589.0332677,1609339589.0472653
19486,332.214940783,332.223544746,1609339589.0473359,1609339589.0560522
19487,332.223699524,332.234084357,1609339589.0561345,1609339589.0666418
19488,332.234219005,332.245921357,1609339589.0666971,1609339589.0785701
19489,332.246055061,332.255862931,1609339589.0786247,1609339589.0888772
19490,332.256024505,332.267517579,1609339589.088927,1609339589.1003125
19491,332.267677986,332.279280061,1609339589.1003659,1609339589.111518
19492,332.279415561,332.288900005,1609339589.1115708,1609339589.1210942
19493,332.28902732,332.29980069,1609339589.1211512,1609339589.1358995
19494,332.299952912,332.313234949,1609339589.1359525,1609339589.1456153
19495,332.313391227,332.32294782,1609339589.1456714,1609339589.1552262
19496,332.32307932,332.33346006,1609339589.1569881,1609339589.1658027
19497,332.333590616,332.347739838,1609339589.1658552,1609339589.180205
19498,332.347917727,332.357062653,1609339589.1802604,1609339589.1896632
19499,332.357210431,332.367152023,1609339589.189726,1609339589.1994867
19500,332.36728582,332.378985357,1609339589.1995409,1609339589.2114058
19501,332.379115023,332.389585264,1609339589.2114625,1609339589.222906
19502,332.389753246,332.400862542,1609339589.2229586,1609339589.2335339
19503,332.401080986,332.412405709,1609339589.233586,1609339589.2447414
19504,332.412538005,332.422219079,1609339589.2447941,1609339589.2543461
19505,332.422356523,332.433470801,1609339589.2543952,1609339589.2659063
19506,332.433648986,332.446065227,1609339589.2659678,1609339589.2783446
19507,332.446197968,332.455917135,1609339589.2783995,1609339589.2895865
19508,332.456045153,332.466609616,1609339589.289638,1609339589.298804
19509,332.466746116,332.479479301,1609339589.298858,1609339589.3124046
19510,332.479635709,332.489795968,1609339589.3124595,1609339589.3244712
